state_name,fips,FedCattle,Price,Markdown,MarkdownSpatial,MarkdownMulti,MarkdownContract,CapEffect
KENTUCKY,21001,537,138.272840188877,3.36690644435885,1.70076686189874,0.20286066978205,1.46327891267806,1.48241993558479
KENTUCKY,21003,172,138.014151893208,3.28947987810239,1.6477935610503,0.157126455610795,1.4845598614413,1.58675495387021
KENTUCKY,21005,195,138.829841149066,3.64254261973886,1.83015574805065,0.270194149542167,1.54219272214604,1.26694236230987
KENTUCKY,21009,861,138.146093093802,3.3431203582119,1.67347115075922,0.174141531954129,1.49550767549856,1.5378639822693
KENTUCKY,21011,335,138.879366455762,3.71719167103059,1.87964093533862,0.348436038998104,1.48911469669386,1.12270596751421
KENTUCKY,21015,134,139.528495425537,3.85213044062207,1.93891037624412,0.332447860763947,1.58077220361401,1.12167510955089
KENTUCKY,21017,329,138.972950811562,3.73663224451037,1.89457182690401,0.332757187659466,1.5093032299469,1.13867184183593
KENTUCKY,21021,1120,138.583226592277,3.53574283870921,1.78490784273859,0.253909222647899,1.49692577332272,1.33440798483968
KENTUCKY,21023,309,139.261971972917,3.85709880002022,1.95066747211957,0.368046292036464,1.53838503586419,1.05122171073267
KENTUCKY,21025,169.0714286,138.671606552467,3.50374346000703,1.80615427271055,0.315729709604211,1.38185947769227,1.26164926961307
KENTUCKY,21027,1130,138.63512384758,3.48172445757294,1.74267050920225,0.215654865155638,1.52339908321505,1.34482865020466
KENTUCKY,21031,49,138.186524696598,3.36028176854389,1.68016340516621,0.188882864757277,1.4912354986204,1.42926734644659
KENTUCKY,21033,234,138.311889701195,3.34984023755357,1.62408313231388,0.174588422616334,1.55116868262336,1.53462173925648
KENTUCKY,21035,835,137.814083946532,3.1702031197658,1.5625869835767,0.151670755244747,1.45594538094436,1.53462359485353
KENTUCKY,21037,238,139.405513394436,3.86210787828324,1.93873262373241,0.349363170075839,1.57401208447499,1.09172737476401
KENTUCKY,21041,146,139.288319589714,3.75612812887087,1.89308103877264,0.315031040553212,1.54801604954502,1.15775351631903
KENTUCKY,21043,169.0714286,138.905946025873,3.78655341220554,1.89982085441128,0.390025873710754,1.4967066840835,1.03578544072061
KENTUCKY,21045,548,138.44449405449,3.4471599311148,1.7525092220581,0.234976927704242,1.45967378135246,1.40218701539248
KENTUCKY,21047,509,138.041454498025,3.31873473017684,1.61472522105258,0.171044183151305,1.53296532597296,1.56656885444576
KENTUCKY,21049,394,138.83396867767,3.66684510691691,1.86389009747635,0.320477952795945,1.48247705664461,1.18184750758097
KENTUCKY,21051,169.0714286,138.6040293462,3.37824088491912,1.77424138174952,0.275910733632188,1.32808876953741,1.38392458353171
KENTUCKY,21053,158,138.374117646616,3.3186995967075,1.75722612772733,0.213520195833938,1.34795327314623,1.50057081811116
KENTUCKY,21055,249,138.556601419725,3.36929169325735,1.63466173402011,0.177255088072546,1.5573748711647,1.51056674212004
